loan_id,reporting_date,date_of_birth,age_years,age_band,duration,total_income,avg_monthly_income,avg_monthly_income_band,payment_due_date,days_past_due,risk_category,date,customer_age,total_paid,total_due_today,balance,closing_balance,advance,balance_due_to_date,arrears,balance_due_status,payment,expected_payment,first_payment,first_expected_payment,account_status_l1,account_status_l2,return_date,sale_date,credit_check_done,payment_amount,adjustment_amount,prepayment_amount,deposit,weekly_rate,credit_expiry,next_invoice_date,discount,overpayment_amount,max_payment_date,initial_pay,total_paid_with_adjustments_15d,snapshot_date_from_credit_file,source_file,unnamed_28,credit_snapshot_date,createdat_utc,received,persons_received_from_total,banks_received,paybills_received_others,income_record_count
recn25m8k4P6B9G4m,2025-01-01,,,,,,,,,0,Low,1/1/2025,413,91959,91959.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Loan,Paid Off,,11/15/2023,Y LOAN,,,0,14999.0,1480.0,11/13/2024,1/8/2025,0.0,0.0,10/26/2024,16479,91959,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recsuskCacOv09DRJ,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,294,38509,38609.0,7030.0,0.0,0.0,-100.0,100.0,Arrears,770,770.0,0,0,Existing Active,Active,,3/13/2024,Y LOAN,770.0,0.0,0,5499.0,770.0,1/1/2025,1/8/2025,0.0,0.0,3/5/2025,6269,38509,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recgyqNv9TVrl6IG7,2025-01-01,,,,,,,,,0,Low,1/1/2025,130,34060,34059.0,44119.0,0.0,101.0,101.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,8/24/2024,Y LOAN,,,0,8599.0,1340.0,1/4/2025,1/4/2025,0.0,0.0,8/16/2025,9939,34160,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recmFug8j1rk1RyrF,2025-01-01,,,,,,,,2024-11-18,44,High,1/1/2025,93,11519,17539.0,38700.0,38700.0,0.0,-6020.0,6020.0,Arrears,0,0.0,0,0,Blocked 31-60,PAR 30,,9/30/2024,Y LOAN,,,0,5499.0,860.0,11/18/2024,1/6/2025,0.0,0.0,11/13/2024,6359,11519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recriQfZstexCvhOe,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,235,28267,28299.0,12632.0,0.0,0.0,-32.0,32.0,Arrears,0,0.0,0,0,Existing Active,Active,,5/11/2024,Y LOAN,,,0,4499.0,700.0,12/28/2024,1/4/2025,0.0,0.0,4/15/2025,5199,28267,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recH6x7HeTT0jmXVW,2025-01-01,,,,,,,,2024-06-06,209,Critical,1/1/2025,237,7880,29479.0,34559.0,34559.0,0.0,-21599.0,21599.0,Arrears,0,0.0,0,0,Cancelled Returned past 3 mths,Return,7/15/2024,5/9/2024,Y LOAN,,,0,4999.0,720.0,6/6/2024,1/2/2025,0.0,0.0,5/9/2024,5719,7880,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reczwTqJfvQutrRwO,2025-01-01,,,,6.0,2921198.84,486866.4733333333,"150,000+",,0,Low,1/1/2025,45,14749,14749.0,34850.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/17/2024,Y LOAN,,,0,5399.0,850.0,1/5/2025,1/5/2025,0.0,0.0,9/8/2025,9649,14749,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,1073242.84,1084566.0,736272.0,27118.0,1.0
recydfxC1J0cXchkx,2025-01-01,,,,,,,,,0,Medium,1/1/2025,175,44521,37659.0,23298.0,0.0,6862.0,6862.0,0.0,advance,0,1160.0,0,0,Existing Active,Active,,7/10/2024,Y LOAN,,,0,7499.0,1160.0,2/12/2025,1/8/2025,0.0,0.0,11/4/2025,8659,44521,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recEoKyAZdf425iB4,2025-01-01,,,,,,,,2024-07-23,162,Critical,1/1/2025,176,15339,48139.0,68940.0,68940.0,0.0,-32800.0,32800.0,Arrears,0,0.0,0,0,Cancelled Returned past 3 mths,Return,9/20/2024,7/9/2024,Y LOAN,,,0,11999.0,1390.0,7/23/2024,1/7/2025,0.0,0.0,7/19/2024,13389,15339,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recsivuYhNJCotXNz,2025-01-01,,,,,,,,2024-07-03,182,Critical,1/1/2025,182,0,81109.0,141859.0,141859.0,0.0,-81109.0,81109.0,Arrears,0,2430.0,0,0,First Month Default with inventory,Return,7/9/2024,7/3/2024,Y LOAN,,,0,15499.0,2430.0,7/3/2024,1/8/2025,0.0,0.0,,17929,0,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recDM3l7VWhvZ3BEz,2025-01-01,,,,,,,,,0,Medium,1/1/2025,14,19229,17809.0,58430.0,58430.0,1420.0,1420.0,0.0,advance,0,1330.0,0,0,New Active,Active,,12/18/2024,Y LOAN,,,0,8499.0,1330.0,1/15/2025,1/8/2025,0.0,0.0,8/10/2025,15149,19229,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recgETbvhq0X7V8R5,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,492,64999,93559.0,0.0,0.0,0.0,-28560.0,28560.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,8/28/2023,Y LOAN,,,0,13999.0,1530.0,4/15/2024,1/6/2025,28560.0,0.0,3/6/2024,15529,64999,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec5kmRTb5oFw8JhT,2025-01-01,,,,,,,,2024-01-17,350,Critical,1/1/2025,392,8741,39339.0,30598.0,30598.0,0.0,-30598.0,30598.0,Arrears,0,670.0,0,0,Write Off,PAR 30,,12/6/2023,Y LOAN,,,0,4499.0,670.0,1/17/2024,1/8/2025,0.0,0.0,1/17/2024,5169,8741,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recvHYFYNQ9htNOMI,2025-01-01,,,,,,,,2024-04-11,265,Critical,1/1/2025,293,13050,55959.0,54209.0,54209.0,0.0,-42909.0,42909.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,3/14/2024,Y LOAN,,,0,8499.0,1130.0,4/11/2024,1/2/2025,0.0,0.0,5/13/2024,9629,13050,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recfGosEYEk3Jd4vJ,2025-01-01,,,,,,,,2024-10-22,71,High,1/1/2025,197,19879,27909.0,26200.0,26200.0,0.0,-8030.0,8030.0,Arrears,0,0.0,0,0,Blocked 61-90,PAR 30,,6/18/2024,Y LOAN,,,0,4999.0,790.0,10/22/2024,1/7/2025,0.0,0.0,10/4/2024,5789,19879,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec2ajU43aEppEpUo,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,251,66279,66519.0,25360.0,0.0,0.0,-240.0,240.0,Arrears,0,0.0,0,0,Existing Active,Active,,4/25/2024,Y LOAN,,,0,9999.0,1570.0,12/26/2024,1/2/2025,0.0,0.0,4/23/2025,11569,66279,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec3gJG0eCBW0OiBf,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,401,47609,57399.0,9790.0,0.0,0.0,-9790.0,9790.0,Arrears,0,0.0,0,0,Existing Active,Active,,11/27/2023,Y LOAN,,,0,7999.0,950.0,9/9/2024,1/6/2025,0.0,0.0,2/17/2025,8949,47609,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recv2mGprabltvfud,2025-01-01,,,,,,,,2024-10-25,68,High,1/1/2025,285,50079,61799.0,26020.0,26020.0,0.0,-11720.0,11720.0,Arrears,0,0.0,0,0,Blocked 61-90,PAR 30,,3/22/2024,Y LOAN,,,0,8499.0,1300.0,10/25/2024,1/3/2025,0.0,0.0,12/3/2024,9799,50079,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rect04TId6mN59aIu,2025-01-01,,,,,,,,,0,Low,1/1/2025,114,31379,31379.0,46900.0,0.0,0.0,0.0,0.0,up to date,1340,0.0,0,0,Existing Active,Active,,9/9/2024,Y LOST,1340.0,0.0,0,8599.0,1340.0,1/6/2025,1/6/2025,0.0,0.0,4/16/2025,9939,31379,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recPQUPFltcVgcnq6,2025-01-01,,,,,,,,2024-06-05,210,Critical,1/1/2025,210,12739,64319.0,87700.0,87700.0,0.0,-64319.0,64319.0,Arrears,0,1720.0,0,0,First 2 days Return,Return,6/7/2024,6/5/2024,Y LOAN,,,0,10999.0,1720.0,6/5/2024,1/8/2025,0.0,0.0,6/5/2024,12719,0,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recndUf2JQtW9aGYz,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,170,35239,36499.0,32580.0,0.0,0.0,-1260.0,1260.0,Arrears,0,0.0,0,0,Existing Active,Active,,7/15/2024,Y LOAN,,,0,7499.0,1160.0,12/23/2024,1/6/2025,0.0,0.0,7/7/2025,8659,35239,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rectvJeBqvru13C1h,2025-01-01,1991-02-03 21:00:00+00:00,33.9,26-35,6.0,429567.0,71594.5,"50,000-99,999",,0,Low,1/1/2025,40,21859,21859.0,80960.0,80960.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/22/2024,Y LOAN,,,0,11299.0,1760.0,1/3/2025,1/3/2025,0.0,0.0,1/31/2025,13059,21859,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-11-19 12:14:58.393000+00:00,116326.0,116401.0,194600.0,2240.0,1.0
rec4VtsteObjAFQeB,2025-01-01,,,,,,,,,0,Low,1/1/2025,110,58779,56999.0,0.0,0.0,1780.0,1780.0,0.0,advance,0,0.0,0,0,Paid Off Cash,Paid Off,,9/13/2024,Y CASH,,,0,11399.0,1780.0,9/27/2024,1/3/2025,0.0,0.0,9/13/2024,56999,58779,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recjgeRtgS9M1bBKO,2025-01-01,,,,,,,,,0,Medium,1/1/2025,84,10319,9929.0,19500.0,0.0,390.0,390.0,0.0,advance,0,510.0,0,0,Existing Active,Active,,10/9/2024,Y LOAN,,,0,3299.0,510.0,1/8/2025,1/8/2025,0.0,0.0,9/28/2025,3809,10319,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recxD11YqvdQzLTGz,2025-01-01,,,,,,,,2024-11-05,57,High,1/1/2025,155,24799,34179.0,43020.0,43020.0,0.0,-9380.0,9380.0,Arrears,0,0.0,0,0,Blocked 31-60,PAR 30,,7/30/2024,Y LOAN,,,0,7499.0,1160.0,11/5/2024,1/7/2025,0.0,0.0,7/20/2025,8659,24799,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recLaZBiS1kTlC0N8,2025-01-01,,,,,,,,2024-12-27,5,Medium,1/1/2025,40,10339,10939.0,41540.0,41540.0,0.0,-600.0,600.0,Arrears,0,0.0,0,0,Inactive 01-07,Inactive,,11/22/2024,Y LOAN,,,0,5599.0,890.0,12/27/2024,1/3/2025,0.0,0.0,3/28/2025,6489,10339,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reckMiIHQxoi1bfBV,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,226,61709,61809.0,29930.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,5/20/2024,Y LOAN,,,0,9999.0,1570.0,12/30/2024,1/6/2025,0.0,0.0,5/11/2025,11569,61709,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recMeg1IkL3DTzo95,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,399,39239,39339.0,0.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,11/29/2023,Y LOAN,,,0,4499.0,670.0,11/20/2024,1/8/2025,100.0,0.0,11/20/2024,5169,39239,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec5TgjRFXsRz7MPT,2025-01-01,,,,,,,,2024-08-19,135,Critical,1/1/2025,219,24969,50739.0,52170.0,52170.0,0.0,-25770.0,25770.0,Arrears,0,0.0,0,0,Write Off,PAR 30,2/23/2025,5/27/2024,Y LOAN,,,0,8499.0,1320.0,8/19/2024,1/6/2025,0.0,0.0,11/27/2024,9819,24969,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recuKxkP2LzNKDhH7,2025-01-01,,,,,,,,2023-12-12,386,Critical,1/1/2025,505,28744,71439.0,42695.0,42695.0,0.0,-42695.0,42695.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,8/15/2023,Y LOAN,,,0,7999.0,1220.0,12/12/2023,1/7/2025,0.0,0.0,12/6/2023,9219,28744,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reckZ5x86Q6oEUChv,2025-01-01,,,,,,,,,0,Medium,1/1/2025,42,14749,14749.0,34850.0,0.0,0.0,0.0,0.0,up to date,0,850.0,0,0,Existing Active,Active,,11/20/2024,Y LOAN,,,0,5399.0,850.0,1/8/2025,1/8/2025,0.0,0.0,10/16/2025,9649,14749,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec2lydJW87mIpl5H,2025-01-01,,,,,,,,,0,Low,1/1/2025,231,24519,22539.0,8100.0,0.0,1980.0,1980.0,0.0,advance,2500,560.0,0,0,Existing Active,Active,,5/15/2024,Y LOAN,2500.0,0.0,0,3499.0,560.0,1/29/2025,1/8/2025,0.0,0.0,5/7/2025,4059,24519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recxnmCjncbfhj75v,2025-01-01,,,,10.0,6239454.68,623945.468,"150,000+",,0,Low,1/1/2025,60,24399,21599.0,57400.0,0.0,2800.0,2800.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,11/2/2024,Y LOAN,,,0,8999.0,1400.0,1/18/2025,1/4/2025,0.0,0.0,10/13/2025,10399,24399,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,2587602.68,2527244.0,694646.0,429962.0,1.0
recVVUahB4ADrYPGB,2025-01-01,,,,,,,,2024-04-06,270,Critical,1/1/2025,284,11039,60159.0,62980.0,62980.0,0.0,-49120.0,49120.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,3/23/2024,Y LOAN,,,0,8499.0,1260.0,4/6/2024,1/4/2025,0.0,0.0,3/24/2024,9759,11039,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recYSig8TjZDhNFjW,2025-01-01,,,,,,,,2024-12-06,26,Medium,1/1/2025,124,23739,28379.0,44080.0,44080.0,0.0,-4640.0,4640.0,Arrears,0,0.0,0,0,Inactive 15-30,PAR 7,,8/30/2024,Y LOAN,,,0,7499.0,1160.0,12/6/2024,1/3/2025,0.0,0.0,11/29/2024,8659,23739,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec7rn33UJE7thA6f,2025-01-01,1991-04-30 21:00:00+00:00,33.7,26-35,6.0,883939.62,147323.27,"100,000-149,999",,0,Low,1/1/2025,25,21919,20379.0,60500.0,0.0,1540.0,1540.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/7/2024,Y LOAN,,,0,9099.0,1410.0,1/11/2025,1/4/2025,0.0,0.0,10/7/2025,16149,21919,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-07 12:47:27.910000+00:00,276746.62,228006.0,28590.0,350597.0,1.0
rec1qRLUykcyjQZaE,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,461,47979,48079.0,0.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,9/28/2023,Y LOAN,,,0,6999.0,790.0,9/19/2024,1/2/2025,100.0,0.0,9/19/2024,7789,47979,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recBHH2wqV0Sf4e31,2025-01-01,,,,,,,,,0,Low,1/1/2025,292,64239,64099.0,12860.0,0.0,140.0,140.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,3/15/2024,Y LOAN,,,0,9499.0,1300.0,1/3/2025,1/3/2025,0.0,0.0,9/20/2025,10799,64239,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recyc0PNUMSv2nwkb,2025-01-01,1990-12-31 21:00:00+00:00,34.0,26-35,12.0,1436337.57,119694.7975,"100,000-149,999",,0,Low,1/1/2025,8,12479,12479.0,74500.0,74500.0,0.0,0.0,0.0,up to date,0,0.0,0,0,New Active,Active,,12/24/2024,Y LOAN,,,0,9499.0,1490.0,1/7/2025,1/7/2025,0.0,0.0,3/31/2025,10989,12479,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-24 06:54:14.043000+00:00,319111.57,314041.0,632506.0,170679.0,1.0
recL4EBDZnBgq4It6,2025-01-01,,,,,,,,2023-10-26,433,Critical,1/1/2025,447,12359,71359.0,59000.0,59000.0,0.0,-59000.0,59000.0,Arrears,0,0.0,0,0,Lost Write Off,PAR 30,,10/12/2023,Y LOST,,,0,9999.0,1180.0,10/26/2023,1/2/2025,0.0,0.0,10/19/2023,11179,12359,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recggzt4uGDDsOSvt,2025-01-01,,,,6.0,1329608.07,221601.345,"150,000+",2024-11-11,51,Critical,1/1/2025,79,14849,25799.0,66950.0,66950.0,0.0,-10950.0,10950.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,10/14/2024,Y LOAN,,,0,8999.0,1400.0,11/11/2024,1/6/2025,0.0,0.0,11/4/2024,10399,14849,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,449555.07,393772.0,141031.0,345250.0,1.0
recGfWt5LIidB5D8a,2025-01-01,,,,,,,,2024-06-27,188,Critical,1/1/2025,223,25049,84079.0,102830.0,102830.0,0.0,-59030.0,59030.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,5/23/2024,Y LOAN,,,0,13999.0,2190.0,6/27/2024,1/2/2025,0.0,0.0,6/20/2024,16189,25049,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recO7hbsigOA5eczS,2025-01-01,,,,,,,,,0,Low,1/1/2025,116,42999,42999.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Cash,Paid Off,,9/7/2024,Y CASH,,,0,8599.0,1340.0,9/14/2024,1/4/2025,0.0,0.0,9/7/2024,42999,42999,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec9Empev3faCoUbV,2025-01-01,,,,,,,,2023-12-29,369,Critical,1/1/2025,418,14950,57399.0,42449.0,42449.0,0.0,-42449.0,42449.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,11/10/2023,Y LOAN,,,0,7999.0,950.0,12/29/2023,1/3/2025,0.0,0.0,12/22/2023,8949,14950,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recc60qGNl1WcstE4,2025-01-01,,,,,,,,,0,Low,1/1/2025,126,33959,34059.0,44220.0,44220.0,0.0,0.0,0.0,up to date,1340,1340.0,0,0,Existing Active,Active,,8/28/2024,Y LOAN,1340.0,0.0,0,8599.0,1340.0,1/8/2025,1/8/2025,0.0,0.0,1/9/2025,9939,34059,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recgjvVBDidZbXK5q,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,154,21189,21289.0,21270.0,21270.0,0.0,-100.0,100.0,Arrears,0,730.0,0,0,Existing Active,Active,,7/31/2024,Y LOAN,,,0,4499.0,730.0,1/1/2025,1/8/2025,0.0,0.0,12/12/2025,5229,21189,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reciT9oze8gHmE1F2,2025-01-01,1988-12-21 21:00:00+00:00,36.0,36-45,6.0,379572.0,63262.0,"50,000-99,999",,0,Low,1/1/2025,19,9859,7979.0,40260.0,0.0,1880.0,1880.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/13/2024,Y LOAN,,,0,5399.0,860.0,1/17/2025,1/3/2025,0.0,0.0,10/15/2025,6259,9859,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-13 08:53:21.466000+00:00,144613.0,144613.0,42900.0,47446.0,1.0
recAwAwbbTF5R7qbd,2025-01-01,,,,,,,,2023-03-01,672,Critical,1/1/2025,679,10549,64099.0,53550.0,53550.0,0.0,-53550.0,53550.0,Arrears,0,1050.0,0,0,Lost Write Off,PAR 30,,2/22/2023,Y LOST,,,0,9499.0,1050.0,3/1/2023,1/8/2025,0.0,0.0,2/22/2023,10549,10549,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reclSLE89nSFQK5Dd,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,284,73099,73139.0,16980.0,0.0,0.0,-40.0,40.0,Arrears,0,0.0,0,0,Existing Active,Active,,3/23/2024,Y LOAN,,,0,9999.0,1540.0,12/28/2024,1/4/2025,0.0,0.0,3/8/2025,11539,73099,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recQzIrfyNmf6ksUw,2025-01-01,,,,,,,,2024-07-09,176,Critical,1/1/2025,491,102139,115259.0,13120.0,13120.0,0.0,-13120.0,13120.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,8/29/2023,Y LOAN,,,0,17499.0,1880.0,7/9/2024,1/7/2025,0.0,0.0,7/2/2024,19379,102139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec6v5cmiMBEZRWrk,2025-01-01,,,,6.0,2125698.6,354283.10000000003,"150,000+",,0,Low,1/1/2025,15,10199,10199.0,53900.0,53900.0,0.0,0.0,0.0,up to date,0,0.0,0,0,New Active,Active,2/7/2025,12/17/2024,Y LOAN,,,0,6899.0,1100.0,1/7/2025,1/7/2025,0.0,0.0,2/3/2025,7999,10199,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,1084506.6,874834.0,117360.0,48998.0,2.0
recCe2eULva0F9a0S,2025-01-01,,,,,,,,,0,Low,1/1/2025,383,45039,45039.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Loan,Paid Off,,12/15/2023,Y LOAN,,,0,4999.0,770.0,12/13/2024,1/3/2025,0.0,0.0,11/29/2024,5769,45039,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recdP9NMFW5vvavgE,2025-01-01,,,,,,,,,0,Low,1/1/2025,123,30139,30139.0,41820.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,8/31/2024,Y LOAN,,,0,7999.0,1230.0,1/4/2025,1/4/2025,0.0,0.0,8/6/2025,9229,30139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recmDDRDHvojvdrdz,2025-01-01,,,,,,,,2024-04-14,262,Critical,1/1/2025,276,7139,38299.0,41000.0,41000.0,0.0,-31160.0,31160.0,Arrears,0,0.0,0,0,Cancelled Returned in 3 mths,Return,5/2/2024,3/31/2024,Y LOAN,,,0,5499.0,820.0,4/14/2024,1/5/2025,0.0,0.0,4/4/2024,6319,7139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recgjQlCdHuYiYXVP,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,177,55619,55719.0,44820.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,7/8/2024,Y LOAN,,,0,10999.0,1720.0,12/30/2024,1/6/2025,0.0,0.0,6/27/2025,12719,55619,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec4J7WBq69ZwnMhD,2025-01-01,,,,,,,,2024-10-28,65,High,1/1/2025,303,28899,35299.0,12000.0,12000.0,0.0,-6400.0,6400.0,Arrears,0,0.0,0,0,Blocked 61-90,PAR 30,,3/4/2024,Y LOAN,,,0,4499.0,700.0,10/28/2024,1/6/2025,0.0,0.0,10/22/2024,5199,28899,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recbEs2LTBpxpeYqP,2025-01-01,1990-06-13 21:00:00+00:00,34.6,26-35,6.0,1354163.96,225693.99333333332,"150,000+",,0,Low,1/1/2025,43,22209,22079.0,73670.0,73670.0,130.0,130.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,11/19/2024,Y LOAN,,,0,10599.0,1640.0,1/7/2025,1/7/2025,0.0,0.0,4/15/2025,12239,22209,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-11-19 12:12:46.934000+00:00,513402.96,461414.0,271400.0,107947.0,1.0
rec06SgLyk2T7uOZy,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,201,48419,48519.0,31840.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,6/14/2024,Y LOAN,,,0,8499.0,1380.0,12/27/2024,1/3/2025,0.0,0.0,6/4/2025,9879,48419,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reca393hhOYYMr78k,2025-01-01,,,,,,,,,0,Low,1/1/2025,476,48859,48079.0,0.0,0.0,780.0,780.0,0.0,advance,0,0.0,0,0,Paid Off Loan,Paid Off,,9/13/2023,Y LOAN,,,0,6999.0,790.0,9/11/2024,1/8/2025,0.0,780.0,9/12/2024,7789,48859,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec0hMBWTO6Mv8hyN,2025-01-01,1990-12-31 21:00:00+00:00,34.0,26-35,6.0,1982780.67,330463.445,"150,000+",,0,Low,1/1/2025,1,6259,6149.0,43240.0,0.0,110.0,110.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/31/2024,Y LOAN,,,0,5299.0,850.0,1/7/2025,1/7/2025,0.0,0.0,12/24/2025,6149,6259,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-31 11:26:09.229000+00:00,872064.67,769071.0,332645.0,9000.0,1.0
rec0P0NbkGkb039MB,2025-01-01,,,,,,,,,0,Low,1/1/2025,428,44539,44479.0,0.0,0.0,60.0,60.0,0.0,advance,0,0.0,0,0,Paid Off Loan,Paid Off,,10/31/2023,Y LOAN,,,0,5999.0,740.0,10/29/2024,1/7/2025,0.0,60.0,10/23/2024,6739,44539,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reclZ2BR4GD7skhe0,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,249,67629,68099.0,26070.0,0.0,0.0,-470.0,470.0,Arrears,0,0.0,0,0,Existing Active,Active,,4/27/2024,Y LOAN,,,0,10499.0,1600.0,12/28/2024,1/4/2025,0.0,0.0,10/29/2025,12099,67629,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
